[LEVEL]
1F BIMS plan
298.282287597656 138.254531860352 -13.1233596801758
313.866271972656 136.286026000977 -13.1233596801758
298.282287597656 128.477630615234 -13.1233596801758
0 0 -1
407.124145507813 81.5780181884766 -13.1233596801758
298.282287597656 128.477630615234 -13.1233596801758
313.866271972656 136.286026000977 -13.1233596801758
0 0 -1
428.767242431641 128.494033813477 -13.1233596801758
407.124145507813 128.494033813477 -13.1233596801758
402.859069824219 155.396911621094 -13.1233596801758
0 0 -1
364.555267333984 136.286026000977 -13.1233596801758
407.124145507813 128.494033813477 -13.1233596801758
407.124145507813 81.5780181884766 -13.1233596801758
0 0 -1
407.124145507813 81.5780181884766 -13.1233596801758
313.866271972656 136.286026000977 -13.1233596801758
364.555267333984 136.286026000977 -13.1233596801758
0 0 -1
402.859069824219 155.396911621094 -13.1233596801758
407.124145507813 128.494033813477 -13.1233596801758
364.555267333984 136.286026000977 -13.1233596801758
0 0 -1
298.282287597656 138.254531860352 -13.1233596801758
313.866271972656 138.254531860352 -13.1233596801758
313.866271972656 136.286026000977 -13.1233596801758
0 0 -1
402.859069824219 155.396911621094 -13.1233596801758
364.555267333984 136.286026000977 -13.1233596801758
364.555267333984 155.396911621094 -13.1233596801758
0 0 -1
429.423400878906 198.703994750977 -13.1233596801758
428.767242431641 198.703994750977 -13.1233596801758
429.423400878906 307.102966308594 -13.1233596801758
0 0 -1
402.859069824219 307.102966308594 -13.1233596801758
429.423400878906 307.102966308594 -13.1233596801758
428.767242431641 198.703994750977 -13.1233596801758
0 0 -1
402.859069824219 155.396911621094 -13.1233596801758
402.859069824219 307.102966308594 -13.1233596801758
428.767242431641 198.703994750977 -13.1233596801758
0 0 -1
428.767242431641 198.703994750977 -13.1233596801758
428.767242431641 128.494033813477 -13.1233596801758
402.859069824219 155.396911621094 -13.1233596801758
0 0 -1
402.859069824219 155.396911621094 -11.8110237121582
428.767242431641 198.703994750977 -11.8110237121582
402.859069824219 307.102966308594 -11.8110237121582
0 0 1
364.555267333984 136.286026000977 -11.8110237121582
402.859069824219 155.396911621094 -11.8110237121582
364.555267333984 155.396911621094 -11.8110237121582
0 0 1
313.866271972656 138.254531860352 -11.8110237121582
298.282287597656 138.254531860352 -11.8110237121582
313.866271972656 136.286026000977 -11.8110237121582
0 0 1
429.423400878906 307.102966308594 -11.8110237121582
402.859069824219 307.102966308594 -11.8110237121582
428.767242431641 198.703994750977 -11.8110237121582
0 0 1
428.767242431641 198.703994750977 -11.8110237121582
402.859069824219 155.396911621094 -11.8110237121582
428.767242431641 128.494033813477 -11.8110237121582
0 0 1
428.767242431641 198.703994750977 -11.8110237121582
429.423400878906 198.703994750977 -11.8110237121582
429.423400878906 307.102966308594 -11.8110237121582
0 0 1
407.124145507813 81.5780181884766 -11.8110237121582
313.866271972656 136.286026000977 -11.8110237121582
298.282287597656 128.477630615234 -11.8110237121582
0 0 1
313.866271972656 136.286026000977 -11.8110237121582
298.282287597656 138.254531860352 -11.8110237121582
298.282287597656 128.477630615234 -11.8110237121582
0 0 1
256.205535888672 128.477630615234 -11.8110237121582
256.205535888672 81.5780181884766 -11.8110237121582
298.282287597656 128.477630615234 -11.8110237121582
0 0 1
407.124145507813 81.5780181884766 -11.8110237121582
298.282287597656 128.477630615234 -11.8110237121582
256.205535888672 81.5780181884766 -11.8110237121582
0 0 1
407.124145507813 128.494033813477 -11.8110237121582
428.767242431641 128.494033813477 -11.8110237121582
402.859069824219 155.396911621094 -11.8110237121582
0 0 1
407.124145507813 128.494033813477 -11.8110237121582
364.555267333984 136.286026000977 -11.8110237121582
407.124145507813 81.5780181884766 -11.8110237121582
0 0 1
364.555267333984 136.286026000977 -11.8110237121582
313.866271972656 136.286026000977 -11.8110237121582
407.124145507813 81.5780181884766 -11.8110237121582
0 0 1
407.124145507813 128.494033813477 -11.8110237121582
402.859069824219 155.396911621094 -11.8110237121582
364.555267333984 136.286026000977 -11.8110237121582
0 0 1
256.205535888672 81.5780181884766 -13.1233596801758
256.205535888672 81.5780181884766 -11.8110237121582
256.205535888672 128.477630615234 -11.8110237121582
-1 1.21202336962393E-15 0
256.205535888672 128.477630615234 -11.8110237121582
256.205535888672 128.477630615234 -13.1233596801758
256.205535888672 81.5780181884766 -13.1233596801758
-1 1.21202336962393E-15 0
256.205535888672 128.477630615234 -13.1233596801758
256.205535888672 128.477630615234 -11.8110237121582
298.282287597656 128.477630615234 -11.8110237121582
3.37736336623281E-15 1 0
298.282287597656 128.477630615234 -11.8110237121582
298.282287597656 128.477630615234 -13.1233596801758
256.205535888672 128.477630615234 -13.1233596801758
3.37736336623281E-15 1 0
298.282287597656 128.477630615234 -13.1233596801758
298.282287597656 128.477630615234 -11.8110237121582
298.282287597656 138.254531860352 -11.8110237121582
-1 0 0
298.282287597656 138.254531860352 -11.8110237121582
298.282287597656 138.254531860352 -13.1233596801758
298.282287597656 128.477630615234 -13.1233596801758
-1 0 0
298.282287597656 138.254531860352 -13.1233596801758
298.282287597656 138.254531860352 -11.8110237121582
313.866271972656 138.254531860352 -11.8110237121582
3.64755243553147E-15 1 0
313.866271972656 138.254531860352 -11.8110237121582
313.866271972656 138.254531860352 -13.1233596801758
298.282287597656 138.254531860352 -13.1233596801758
3.64755243553147E-15 1 0
313.866271972656 138.254531860352 -13.1233596801758
313.866271972656 138.254531860352 -11.8110237121582
313.866271972656 136.286026000977 -11.8110237121582
1 0 0
313.866271972656 136.286026000977 -11.8110237121582
313.866271972656 136.286026000977 -13.1233596801758
313.866271972656 138.254531860352 -13.1233596801758
1 0 0
313.866271972656 136.286026000977 -13.1233596801758
313.866271972656 136.286026000977 -11.8110237121582
364.555267333984 136.286026000977 -11.8110237121582
3.36424739199508E-15 1 0
364.555267333984 136.286026000977 -11.8110237121582
364.555267333984 136.286026000977 -13.1233596801758
313.866271972656 136.286026000977 -13.1233596801758
3.36424739199508E-15 1 0
364.555267333984 136.286026000977 -13.1233596801758
364.555267333984 136.286026000977 -11.8110237121582
364.555267333984 155.396911621094 -11.8110237121582
-1 2.97439898176386E-15 0
364.555267333984 155.396911621094 -11.8110237121582
364.555267333984 155.396911621094 -13.1233596801758
364.555267333984 136.286026000977 -13.1233596801758
-1 2.97439898176386E-15 0
364.555267333984 155.396911621094 -13.1233596801758
364.555267333984 155.396911621094 -11.8110237121582
402.859069824219 155.396911621094 -11.8110237121582
2.96802981347809E-15 1 0
402.859069824219 155.396911621094 -11.8110237121582
402.859069824219 155.396911621094 -13.1233596801758
364.555267333984 155.396911621094 -13.1233596801758
2.96802981347809E-15 1 0
402.859069824219 155.396911621094 -13.1233596801758
402.859069824219 155.396911621094 -11.8110237121582
402.859069824219 307.102966308594 -11.8110237121582
-1 1.49877803362078E-15 0
402.859069824219 307.102966308594 -11.8110237121582
402.859069824219 307.102966308594 -13.1233596801758
402.859069824219 155.396911621094 -13.1233596801758
-1 1.49877803362078E-15 0
402.859069824219 307.102966308594 -13.1233596801758
402.859069824219 307.102966308594 -11.8110237121582
429.423400878906 307.102966308594 -11.8110237121582
4.27967728935972E-15 1 0
429.423400878906 307.102966308594 -11.8110237121582
429.423400878906 307.102966308594 -13.1233596801758
402.859069824219 307.102966308594 -13.1233596801758
4.27967728935972E-15 1 0
429.423400878906 307.102966308594 -13.1233596801758
429.423400878906 307.102966308594 -11.8110237121582
429.423400878906 198.703994750977 -11.8110237121582
1 -1.57317258493712E-15 0
429.423400878906 198.703994750977 -11.8110237121582
429.423400878906 198.703994750977 -13.1233596801758
429.423400878906 307.102966308594 -13.1233596801758
1 -1.57317258493712E-15 0
429.423400878906 198.703994750977 -13.1233596801758
429.423400878906 198.703994750977 -11.8110237121582
428.767242431641 198.703994750977 -11.8110237121582
0 -1 0
428.767242431641 198.703994750977 -11.8110237121582
428.767242431641 198.703994750977 -13.1233596801758
429.423400878906 198.703994750977 -13.1233596801758
0 -1 0
428.767242431641 198.703994750977 -13.1233596801758
428.767242431641 198.703994750977 -11.8110237121582
428.767242431641 128.494033813477 -11.8110237121582
1 -1.61924056717517E-15 0
428.767242431641 128.494033813477 -11.8110237121582
428.767242431641 128.494033813477 -13.1233596801758
428.767242431641 198.703994750977 -13.1233596801758
1 -1.61924056717517E-15 0
428.767242431641 128.494033813477 -13.1233596801758
428.767242431641 128.494033813477 -11.8110237121582
407.124145507813 128.494033813477 -11.8110237121582
-2.62640052649971E-15 -1 0
407.124145507813 128.494033813477 -11.8110237121582
407.124145507813 128.494033813477 -13.1233596801758
428.767242431641 128.494033813477 -13.1233596801758
-2.62640052649971E-15 -1 0
407.124145507813 128.494033813477 -13.1233596801758
407.124145507813 128.494033813477 -11.8110237121582
407.124145507813 81.5780181884766 -11.8110237121582
1 -1.21159958522897E-15 0
407.124145507813 81.5780181884766 -11.8110237121582
407.124145507813 81.5780181884766 -13.1233596801758
407.124145507813 128.494033813477 -13.1233596801758
1 -1.21159958522897E-15 0
407.124145507813 81.5780181884766 -13.1233596801758
407.124145507813 81.5780181884766 -11.8110237121582
256.205535888672 81.5780181884766 -11.8110237121582
-3.20152020836047E-15 -1 0
256.205535888672 81.5780181884766 -11.8110237121582
256.205535888672 81.5780181884766 -13.1233596801758
407.124145507813 81.5780181884766 -13.1233596801758
-3.20152020836047E-15 -1 0
[LEVEL]
3F BIMS plan
320.181884765625 114.714813232422 23.6220474243164
298.282287597656 128.477630615234 23.6220474243164
320.181884765625 127.920196533203 23.6220474243164
0 0 -1
298.282287597656 128.477630615234 23.6220474243164
320.181884765625 114.714813232422 23.6220474243164
256.205535888672 81.5780181884766 23.6220474243164
0 0 -1
256.205535888672 81.5780181884766 23.6220474243164
320.181884765625 114.714813232422 23.6220474243164
331.878082275391 114.714813232422 23.6220474243164
0 0 -1
298.282287597656 128.477630615234 23.6220474243164
298.282287597656 138.254531860352 23.6220474243164
313.866271972656 136.286026000977 23.6220474243164
0 0 -1
298.282287597656 128.477630615234 23.6220474243164
313.866271972656 136.286026000977 23.6220474243164
320.181884765625 127.920196533203 23.6220474243164
0 0 -1
256.205535888672 128.477630615234 23.6220474243164
298.282287597656 128.477630615234 23.6220474243164
256.205535888672 81.5780181884766 23.6220474243164
0 0 -1
320.181884765625 127.920196533203 23.6220474243164
313.866271972656 136.286026000977 23.6220474243164
331.878082275391 127.920196533203 23.6220474243164
0 0 -1
364.555267333984 136.286026000977 23.6220474243164
407.124145507813 81.5780181884766 23.6220474243164
331.878082275391 114.714813232422 23.6220474243164
0 0 -1
331.878082275391 114.714813232422 23.6220474243164
407.124145507813 81.5780181884766 23.6220474243164
256.205535888672 81.5780181884766 23.6220474243164
0 0 -1
364.555267333984 136.286026000977 23.6220474243164
331.878082275391 114.714813232422 23.6220474243164
331.878082275391 127.920196533203 23.6220474243164
0 0 -1
402.859069824219 155.396911621094 23.6220474243164
428.767242431641 128.494033813477 23.6220474243164
407.124145507813 128.494033813477 23.6220474243164
0 0 -1
364.555267333984 136.286026000977 23.6220474243164
407.124145507813 128.494033813477 23.6220474243164
407.124145507813 81.5780181884766 23.6220474243164
0 0 -1
402.859069824219 155.396911621094 23.6220474243164
407.124145507813 128.494033813477 23.6220474243164
364.555267333984 136.286026000977 23.6220474243164
0 0 -1
331.878082275391 127.920196533203 23.6220474243164
313.866271972656 136.286026000977 23.6220474243164
364.555267333984 136.286026000977 23.6220474243164
0 0 -1
364.555267333984 155.396911621094 23.6220474243164
402.859069824219 155.396911621094 23.6220474243164
364.555267333984 136.286026000977 23.6220474243164
0 0 -1
298.282287597656 138.254531860352 23.6220474243164
313.866271972656 138.254531860352 23.6220474243164
313.866271972656 136.286026000977 23.6220474243164
0 0 -1
402.859069824219 307.102966308594 23.6220474243164
415.703552246094 176.787994384766 23.6220474243164
402.859069824219 155.396911621094 23.6220474243164
0 0 -1
402.859069824219 307.102966308594 23.6220474243164
428.767242431641 198.703994750977 23.6220474243164
415.703552246094 176.787994384766 23.6220474243164
0 0 -1
402.859069824219 155.396911621094 23.6220474243164
415.703552246094 176.787994384766 23.6220474243164
415.703552246094 166.994689941406 23.6220474243164
0 0 -1
428.767242431641 166.994689941406 23.6220474243164
428.767242431641 128.494033813477 23.6220474243164
415.703552246094 166.994689941406 23.6220474243164
0 0 -1
428.767242431641 198.703994750977 23.6220474243164
429.423400878906 307.102966308594 23.6220474243164
429.423400878906 198.703994750977 23.6220474243164
0 0 -1
428.767242431641 176.787994384766 23.6220474243164
415.703552246094 176.787994384766 23.6220474243164
428.767242431641 198.703994750977 23.6220474243164
0 0 -1
402.859069824219 307.102966308594 23.6220474243164
429.423400878906 307.102966308594 23.6220474243164
428.767242431641 198.703994750977 23.6220474243164
0 0 -1
415.703552246094 166.994689941406 23.6220474243164
428.767242431641 128.494033813477 23.6220474243164
402.859069824219 155.396911621094 23.6220474243164
0 0 -1
402.859069824219 307.102966308594 24.934383392334
402.859069824219 155.396911621094 24.934383392334
415.703552246094 176.787994384766 24.934383392334
0 0 1
402.859069824219 307.102966308594 24.934383392334
415.703552246094 176.787994384766 24.934383392334
428.767242431641 198.703994750977 24.934383392334
0 0 1
402.859069824219 155.396911621094 24.934383392334
364.555267333984 155.396911621094 24.934383392334
364.555267333984 136.286026000977 24.934383392334
0 0 1
313.866271972656 138.254531860352 24.934383392334
298.282287597656 138.254531860352 24.934383392334
313.866271972656 136.286026000977 24.934383392334
0 0 1
415.703552246094 176.787994384766 24.934383392334
402.859069824219 155.396911621094 24.934383392334
415.703552246094 166.994689941406 24.934383392334
0 0 1
429.423400878906 307.102966308594 24.934383392334
428.767242431641 198.703994750977 24.934383392334
429.423400878906 198.703994750977 24.934383392334
0 0 1
429.423400878906 307.102966308594 24.934383392334
402.859069824219 307.102966308594 24.934383392334
428.767242431641 198.703994750977 24.934383392334
0 0 1
428.767242431641 176.787994384766 24.934383392334
428.767242431641 198.703994750977 24.934383392334
415.703552246094 176.787994384766 24.934383392334
0 0 1
428.767242431641 128.494033813477 24.934383392334
428.767242431641 166.994689941406 24.934383392334
415.703552246094 166.994689941406 24.934383392334
0 0 1
415.703552246094 166.994689941406 24.934383392334
402.859069824219 155.396911621094 24.934383392334
428.767242431641 128.494033813477 24.934383392334
0 0 1
298.282287597656 138.254531860352 24.934383392334
298.282287597656 128.477630615234 24.934383392334
313.866271972656 136.286026000977 24.934383392334
0 0 1
298.282287597656 128.477630615234 24.934383392334
256.205535888672 128.477630615234 24.934383392334
256.205535888672 81.5780181884766 24.934383392334
0 0 1
313.866271972656 136.286026000977 24.934383392334
298.282287597656 128.477630615234 24.934383392334
320.181884765625 127.920196533203 24.934383392334
0 0 1
298.282287597656 128.477630615234 24.934383392334
320.181884765625 114.714813232422 24.934383392334
320.181884765625 127.920196533203 24.934383392334
0 0 1
320.181884765625 114.714813232422 24.934383392334
298.282287597656 128.477630615234 24.934383392334
256.205535888672 81.5780181884766 24.934383392334
0 0 1
320.181884765625 114.714813232422 24.934383392334
256.205535888672 81.5780181884766 24.934383392334
331.878082275391 114.714813232422 24.934383392334
0 0 1
364.555267333984 136.286026000977 24.934383392334
313.866271972656 136.286026000977 24.934383392334
331.878082275391 127.920196533203 24.934383392334
0 0 1
407.124145507813 128.494033813477 24.934383392334
428.767242431641 128.494033813477 24.934383392334
402.859069824219 155.396911621094 24.934383392334
0 0 1
407.124145507813 128.494033813477 24.934383392334
364.555267333984 136.286026000977 24.934383392334
407.124145507813 81.5780181884766 24.934383392334
0 0 1
407.124145507813 128.494033813477 24.934383392334
402.859069824219 155.396911621094 24.934383392334
364.555267333984 136.286026000977 24.934383392334
0 0 1
331.878082275391 114.714813232422 24.934383392334
407.124145507813 81.5780181884766 24.934383392334
364.555267333984 136.286026000977 24.934383392334
0 0 1
407.124145507813 81.5780181884766 24.934383392334
331.878082275391 114.714813232422 24.934383392334
256.205535888672 81.5780181884766 24.934383392334
0 0 1
331.878082275391 114.714813232422 24.934383392334
364.555267333984 136.286026000977 24.934383392334
331.878082275391 127.920196533203 24.934383392334
0 0 1
320.181884765625 127.920196533203 24.934383392334
331.878082275391 127.920196533203 24.934383392334
313.866271972656 136.286026000977 24.934383392334
0 0 1
256.205535888672 81.5780181884766 23.6220474243164
256.205535888672 81.5780181884766 24.934383392334
256.205535888672 128.477630615234 24.934383392334
-1 1.21202336962393E-15 0
256.205535888672 128.477630615234 24.934383392334
256.205535888672 128.477630615234 23.6220474243164
256.205535888672 81.5780181884766 23.6220474243164
-1 1.21202336962393E-15 0
256.205535888672 128.477630615234 23.6220474243164
256.205535888672 128.477630615234 24.934383392334
298.282287597656 128.477630615234 24.934383392334
3.37736336623281E-15 1 0
298.282287597656 128.477630615234 24.934383392334
298.282287597656 128.477630615234 23.6220474243164
256.205535888672 128.477630615234 23.6220474243164
3.37736336623281E-15 1 0
298.282287597656 128.477630615234 23.6220474243164
298.282287597656 128.477630615234 24.934383392334
298.282287597656 138.254531860352 24.934383392334
-1 0 0
298.282287597656 138.254531860352 24.934383392334
298.282287597656 138.254531860352 23.6220474243164
298.282287597656 128.477630615234 23.6220474243164
-1 0 0
298.282287597656 138.254531860352 23.6220474243164
298.282287597656 138.254531860352 24.934383392334
313.866271972656 138.254531860352 24.934383392334
3.64755243553147E-15 1 0
313.866271972656 138.254531860352 24.934383392334
313.866271972656 138.254531860352 23.6220474243164
298.282287597656 138.254531860352 23.6220474243164
3.64755243553147E-15 1 0
313.866271972656 138.254531860352 23.6220474243164
313.866271972656 138.254531860352 24.934383392334
313.866271972656 136.286026000977 24.934383392334
1 0 0
313.866271972656 136.286026000977 24.934383392334
313.866271972656 136.286026000977 23.6220474243164
313.866271972656 138.254531860352 23.6220474243164
1 0 0
313.866271972656 136.286026000977 23.6220474243164
313.866271972656 136.286026000977 24.934383392334
364.555267333984 136.286026000977 24.934383392334
3.36424739199508E-15 1 0
364.555267333984 136.286026000977 24.934383392334
364.555267333984 136.286026000977 23.6220474243164
313.866271972656 136.286026000977 23.6220474243164
3.36424739199508E-15 1 0
364.555267333984 136.286026000977 23.6220474243164
364.555267333984 136.286026000977 24.934383392334
364.555267333984 155.396911621094 24.934383392334
-1 2.97439898176386E-15 0
364.555267333984 155.396911621094 24.934383392334
364.555267333984 155.396911621094 23.6220474243164
364.555267333984 136.286026000977 23.6220474243164
-1 2.97439898176386E-15 0
364.555267333984 155.396911621094 23.6220474243164
364.555267333984 155.396911621094 24.934383392334
402.859069824219 155.396911621094 24.934383392334
2.96802981347809E-15 1 0
402.859069824219 155.396911621094 24.934383392334
402.859069824219 155.396911621094 23.6220474243164
364.555267333984 155.396911621094 23.6220474243164
2.96802981347809E-15 1 0
402.859069824219 155.396911621094 23.6220474243164
402.859069824219 155.396911621094 24.934383392334
402.859069824219 307.102966308594 24.934383392334
-1 1.49877803362078E-15 0
402.859069824219 307.102966308594 24.934383392334
402.859069824219 307.102966308594 23.6220474243164
402.859069824219 155.396911621094 23.6220474243164
-1 1.49877803362078E-15 0
402.859069824219 307.102966308594 23.6220474243164
402.859069824219 307.102966308594 24.934383392334
429.423400878906 307.102966308594 24.934383392334
4.27967728935972E-15 1 0
429.423400878906 307.102966308594 24.934383392334
429.423400878906 307.102966308594 23.6220474243164
402.859069824219 307.102966308594 23.6220474243164
4.27967728935972E-15 1 0
429.423400878906 307.102966308594 23.6220474243164
429.423400878906 307.102966308594 24.934383392334
429.423400878906 198.703994750977 24.934383392334
1 -1.57317258493712E-15 0
429.423400878906 198.703994750977 24.934383392334
429.423400878906 198.703994750977 23.6220474243164
429.423400878906 307.102966308594 23.6220474243164
1 -1.57317258493712E-15 0
429.423400878906 198.703994750977 23.6220474243164
429.423400878906 198.703994750977 24.934383392334
428.767242431641 198.703994750977 24.934383392334
0 -1 0
428.767242431641 198.703994750977 24.934383392334
428.767242431641 198.703994750977 23.6220474243164
429.423400878906 198.703994750977 23.6220474243164
0 -1 0
428.767242431641 166.994689941406 23.6220474243164
428.767242431641 166.994689941406 24.934383392334
428.767242431641 128.494033813477 24.934383392334
1 -1.47642727475412E-15 0
428.767242431641 128.494033813477 24.934383392334
428.767242431641 128.494033813477 23.6220474243164
428.767242431641 166.994689941406 23.6220474243164
1 -1.47642727475412E-15 0
428.767242431641 128.494033813477 23.6220474243164
428.767242431641 128.494033813477 24.934383392334
407.124145507813 128.494033813477 24.934383392334
-2.62640052649971E-15 -1 0
407.124145507813 128.494033813477 24.934383392334
407.124145507813 128.494033813477 23.6220474243164
428.767242431641 128.494033813477 23.6220474243164
-2.62640052649971E-15 -1 0
407.124145507813 128.494033813477 23.6220474243164
407.124145507813 128.494033813477 24.934383392334
407.124145507813 81.5780181884766 24.934383392334
1 -1.21159958522897E-15 0
407.124145507813 81.5780181884766 24.934383392334
407.124145507813 81.5780181884766 23.6220474243164
407.124145507813 128.494033813477 23.6220474243164
1 -1.21159958522897E-15 0
407.124145507813 81.5780181884766 23.6220474243164
407.124145507813 81.5780181884766 24.934383392334
256.205535888672 81.5780181884766 24.934383392334
-3.20152020836047E-15 -1 0
256.205535888672 81.5780181884766 24.934383392334
256.205535888672 81.5780181884766 23.6220474243164
407.124145507813 81.5780181884766 23.6220474243164
-3.20152020836047E-15 -1 0
428.767242431641 198.703994750977 23.6220474243164
428.767242431641 198.703994750977 24.934383392334
428.767242431641 176.787994384766 24.934383392334
1 -2.5936937228705E-15 0
428.767242431641 176.787994384766 24.934383392334
428.767242431641 176.787994384766 23.6220474243164
428.767242431641 198.703994750977 23.6220474243164
1 -2.5936937228705E-15 0
428.767242431641 176.787994384766 23.6220474243164
428.767242431641 176.787994384766 24.934383392334
415.703552246094 176.787994384766 24.934383392334
0 -1 0
415.703552246094 176.787994384766 24.934383392334
415.703552246094 176.787994384766 23.6220474243164
428.767242431641 176.787994384766 23.6220474243164
0 -1 0
415.703552246094 176.787994384766 23.6220474243164
415.703552246094 176.787994384766 24.934383392334
415.703552246094 166.994689941406 24.934383392334
1 0 0
415.703552246094 166.994689941406 24.934383392334
415.703552246094 166.994689941406 23.6220474243164
415.703552246094 176.787994384766 23.6220474243164
1 0 0
415.703552246094 166.994689941406 23.6220474243164
415.703552246094 166.994689941406 24.934383392334
428.767242431641 166.994689941406 24.934383392334
0 1 0
428.767242431641 166.994689941406 24.934383392334
428.767242431641 166.994689941406 23.6220474243164
415.703552246094 166.994689941406 23.6220474243164
0 1 0
331.878082275391 127.920196533203 23.6220474243164
331.878082275391 127.920196533203 24.934383392334
320.181884765625 127.920196533203 24.934383392334
0 -1 0
320.181884765625 127.920196533203 24.934383392334
320.181884765625 127.920196533203 23.6220474243164
331.878082275391 127.920196533203 23.6220474243164
0 -1 0
320.181884765625 127.920196533203 23.6220474243164
320.181884765625 127.920196533203 24.934383392334
320.181884765625 114.714813232422 24.934383392334
1 0 0
320.181884765625 114.714813232422 24.934383392334
320.181884765625 114.714813232422 23.6220474243164
320.181884765625 127.920196533203 23.6220474243164
1 0 0
320.181884765625 114.714813232422 23.6220474243164
320.181884765625 114.714813232422 24.934383392334
331.878082275391 114.714813232422 24.934383392334
0 1 0
331.878082275391 114.714813232422 24.934383392334
331.878082275391 114.714813232422 23.6220474243164
320.181884765625 114.714813232422 23.6220474243164
0 1 0
331.878082275391 114.714813232422 23.6220474243164
331.878082275391 114.714813232422 24.934383392334
331.878082275391 127.920196533203 24.934383392334
-1 0 0
331.878082275391 127.920196533203 24.934383392334
331.878082275391 127.920196533203 23.6220474243164
331.878082275391 114.714813232422 23.6220474243164
-1 0 0
